,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1.049364618370665,-0.5438204916822409,-0.9817453809103145,0.0,0.17565996462997513,0.15720249684424667,-0.5016568028667172,-0.7349499741268413,-1.135843545029637,-0.11240035828131717,-0.6989109973166997,-1.5216524250180647,-0.6920544942342945,-0.43585161051697624,-0.2663631550608604,0.4205954777699794
1,-1.2205641490141728,0.09592363266129322,-1.4671930411348477,0.0,0.17565996462997513,1.7209491268127526,-1.0774731533680282,-0.259250730134054,0.4874800216694838,0.7214753303253092,-0.14364592110535054,0.18210349873495454,-1.6497913924841088,0.37849295944164185,0.8995811221814505,0.6470866704757731
2,0.1408621855563763,-0.2071059398079967,-0.4673274420034731,0.0,0.17565996462997513,0.48311546141724165,-0.31763716699871714,0.0008258542822103872,0.4874800216694838,0.35177550298900395,-0.6989109973166997,-0.9071514897329701,0.6577114648398118,0.37849295944164185,1.3610615234053511,0.9660187684417153
3,1.9130406100965685,-0.7862681998659639,0.3075710182653939,0.0,0.17565996462997513,0.4201806470548784,-0.6895324041619816,-1.352330935244941,-0.6671060611830462,-0.703805213408206,-0.3251764096623592,-0.5612669853358059,-1.2011057675103485,-1.3009577021859342,0.7486842494275815,0.42307788985834094
4,0.6404556952802019,-0.15660383347660473,-0.3752542505578013,0.0,0.17565996462997513,0.56235242906509,-1.0774731533680282,-1.453358992145333,-0.4985847693396347,0.7016493958758044,-0.6989109973166997,-0.9791544524202688,-0.7697370822381986,-2.2255874503067696,0.6737863106310776,0.9196562655429454
5,0.5496052371676214,-1.859664998734874,-1.51921739942984,0.0,0.17565996462997513,0.6582720939214246,-1.2778725052349154,-0.6424309541845901,-0.7815956202846067,0.25692690950198005,0.2093602732861243,-1.2553267728902093,-0.02648639925382747,-0.43585161051697624,0.08784897217023677,0.09204353953860461
6,0.004645622906176659,-0.9496602729201301,0.07395030090610233,0.0,0.17565996462997513,0.14195918409242952,-0.31763716699871714,-0.5928845539951324,-0.4985847693396347,0.42838411271721644,-0.14364592110535054,-0.31987360856799524,-1.2126851987897467,-1.3009577021859342,-0.3360941889095556,0.6925767070390647
7,0.2770944333884572,-1.47245364159772,-0.5394424917169754,0.0,0.17565996462997513,-0.30373687451808146,-0.31763716699871714,-0.42770296460684476,-1.075644882960331,0.583554904169807,-0.14364592110535054,-1.4676571740059075,-0.11368785104601828,0.37849295944164185,1.128675114547388,-0.19884368730770927
8,-1.6286543585010178,1.036596152206962,1.1220145683952207,0.0,0.17565996462997513,1.1012406662621088,-0.13732875849605383,-0.9309092036893728,-0.17259035030680456,0.46693227893299283,-0.3251764096623592,-0.41410259726710336,0.36618291431634226,-1.3009577021859342,1.517811631625395,1.4310709133567932
9,-1.1298553774862925,-0.5520579701253031,-0.9092541699897931,0.0,0.17565996462997513,0.7551049409311263,-0.5016568028667172,-0.5292005676409988,-1.5072873513204164,0.4091710369103541,-0.14364592110535054,-0.4222303287163034,-0.5419208517384115,-1.3009577021859342,-0.1962612863741748,0.5264970639061114
10,0.3225086356417332,-1.4421758537439264,-0.07879201773561441,0.0,0.17565996462997513,1.4413964716782308,-0.5016568028667172,-0.5609244765830999,-0.9566545197053565,0.31371461145574175,-0.14364592110535054,-0.6237740970615566,-1.1933928049967037,-1.3009577021859342,1.2057717572369913,0.26511556832807376
11,1.1856968375651524,-0.10824680723093721,-1.0480154025298332,0.0,0.17565996462997513,0.869233485846751,-0.8814171175482748,-0.7527384539211522,-0.7241329872940602,0.42838411271721644,-0.14364592110535054,-0.6298249911384359,-0.9455734585745913,-1.3009577021859342,1.596733707377896,0.5578001665166016
12,-2.5349100697934808,0.22293654750602127,-0.0620245211429383,0.0,0.17565996462997513,0.37324440975073153,-0.8814171175482748,-1.3012488103121307,-0.27966539841564797,1.1473517039144498,-0.6989109973166997,-0.7784687236474562,-0.2794764109362001,-0.43585161051697624,1.3610615234053511,0.3488023410889385
13,0.7767438807262421,-0.9875703965790976,-0.22497555453711945,0.0,0.17565996462997513,1.3897168910605973,-0.6895324041619816,-1.3509797979610325,-0.8978506070582505,0.31371461145574175,-0.14364592110535054,-0.8816706839617195,0.16301626059919375,-0.43585161051697624,0.9755795472746894,1.4990552915031303
14,-0.1315550619475301,-0.6429084633424635,-0.8841069885114538,0.0,0.17565996462997513,0.5464544556103702,-1.2778725052349154,-0.45756406972722474,-0.27966539841564797,-0.703805213408206,-1.2882650179119701,-0.47597359099788705,-0.29014199985235606,-0.43585161051697624,1.051944294900843,0.34263109116958307
15,-0.8123132303414519,-0.7051043126427843,0.5008210688748728,0.0,0.17565996462997513,0.035956802579313864,0.5494251070769509,-1.8267852279065846,-0.06705384644550248,0.7214753303253092,0.5497136593168679,-0.4513667977861339,0.1869081490983646,-2.2255874503067696,-0.1962612863741748,0.11264333947136604
16,0.6404556952802019,-1.0848048373549746,-0.03465704049318311,0.0,0.17565996462997513,0.9846109897892278,-0.13732875849605383,-1.2772380301122825,-0.7241329872940602,0.583554904169807,-0.8913831696482465,-1.3487060402015016,1.0940086768573691,-1.3009577021859342,1.4392541564475672,0.02200763893268166
17,1.594778975687011,-0.29021946272706256,-0.10017978296402577,0.0,0.17565996462997513,-0.4330895690886411,-0.5016568028667172,-0.9843762618799035,0.1902947592600284,0.6818645130771853,-0.14364592110535054,-0.5231804467018195,0.26505615336851907,-1.3009577021859342,0.45129757153768807,1.37795630462267
18,1.3220434078703915,-0.4842059149521072,-0.3154564800651416,0.0,0.17565996462997513,0.11154769404818704,-1.0774731533680282,-1.1395153679032939,-0.8394995845566071,0.5250599836952535,-1.0877832439340305,-1.009010405043221,-1.2979696227413684,-1.3009577021859342,1.2057717572369913,0.5127461039609477
19,0.5041825272127975,-0.03794391011250922,-0.5700716419926386,0.0,0.17565996462997513,0.8038644475793567,-0.31763716699871714,-1.9498785936241554,0.290728222555321,0.9625986225712826,-0.3251764096623592,-1.1035561888159284,-0.5201174656944563,-0.43585161051697624,0.7486842494275815,-0.07874988651794193
20,1.7311676686008497,-0.9580780706168797,-0.8157377681595377,0.0,0.17565996462997513,0.9846109897892278,-0.31763716699871714,-0.3329113588997158,-0.2259332072225548,0.505643317511708,0.7154075070799166,-1.3376388700118849,-0.25108415019268693,-0.43585161051697624,0.45129757153768807,0.7852708241121183
21,0.5496052371676214,-1.067857839758512,-0.04376986956444237,0.0,0.17565996462997513,-0.532315833785727,-1.2778725052349154,-1.1980544355533769,-0.7815956202846067,-0.6534460398137032,-0.5102212956716234,-1.0639611103499294,1.030889143059393,-0.43585161051697624,0.30481191524852197,0.46410301882093125
22,0.41334217842653537,-0.09215486327382907,-1.526417199155366,0.0,0.17565996462997513,2.116188362230335,-0.5016568028667172,-0.5168017463926106,-1.196519525524732,0.4091710369103541,-0.14364592110535054,-0.7971959948785521,-0.4585699728582065,0.37849295944164185,1.517811631625395,-0.243729309952158
23,-0.26773967157725803,1.2254971013849754,-0.6593475305775902,0.0,0.17565996462997513,-0.7545998204179741,0.0394053494948799,-1.6259465494055878,-0.6105093177425515,0.5250599836952535,0.8782424722748444,-0.8310749042751412,-0.6112454571760214,0.37849295944164185,0.30481191524852197,0.7166444891218292
24,1.276592966321183,-1.142115764682722,-0.646304932144276,0.0,0.17565996462997513,-0.05392804125870505,0.7130932086072743,-1.5578906786974096,-0.17259035030680456,0.9219985920283242,0.2093602732861243,-1.09561404013439,-0.8591811422645639,0.37849295944164185,0.45129757153768807,0.48279153215821335
25,2.1404156232866867,-0.962288397924752,0.5449107412327333,0.0,0.17565996462997513,1.270032956732309,0.21269481815329153,-0.3653542317488823,-0.3883170669158656,0.31371461145574175,0.03449384507663822,-1.0337997362553994,-1.0783322527656318,-1.3009577021859342,-0.8805582059522506,0.20147257174048044
26,-0.3131309343426454,-0.26585605907185267,-0.6332818289422534,0.0,0.17565996462997513,0.869233485846751,0.38266254220045154,-1.2440862844772147,-0.3337917238161576,0.07025692453977095,-0.8913831696482465,-1.285366849201494,0.8297389441015519,-0.43585161051697624,-0.1962612863741748,0.6660230228503567
